y	x	group	clickSelects
48.79856	2.45478	58	2009-05-30:14:48:13
48.79961	2.45286	58	2009-05-30:14:48:13
48.80061	2.45091	58	2009-05-30:14:48:13
48.80166	2.44901	58	2009-05-30:14:48:13
48.80267	2.44704	58	2009-05-30:14:48:13
48.80371	2.44514	58	2009-05-30:14:48:13
48.80464	2.44325	58	2009-05-30:14:48:13
48.80567	2.44144	58	2009-05-30:14:48:13
48.80661	2.43955	58	2009-05-30:14:48:13
48.80759	2.43769	58	2009-05-30:14:48:13
48.80855	2.43588	58	2009-05-30:14:48:13
48.80951	2.43403	58	2009-05-30:14:48:13
48.81051	2.43218	58	2009-05-30:14:48:13
48.81152	2.4303	58	2009-05-30:14:48:13
48.81251	2.42846	58	2009-05-30:14:48:13
48.81351	2.42663	58	2009-05-30:14:48:13
48.8142	2.4245	58	2009-05-30:14:48:13
48.81484	2.42231	58	2009-05-30:14:48:13
48.81579	2.42032	58	2009-05-30:14:48:13
48.8174	2.41985	58	2009-05-30:14:48:13
48.81903	2.41963	58	2009-05-30:14:48:13
48.82063	2.41975	58	2009-05-30:14:48:13
48.8223	2.41987	58	2009-05-30:14:48:13
48.82388	2.41999	58	2009-05-30:14:48:13
48.82547	2.42001	58	2009-05-30:14:48:13
48.82708	2.41962	58	2009-05-30:14:48:13
48.82864	2.41934	58	2009-05-30:14:48:13
48.83013	2.41842	58	2009-05-30:14:48:13
48.83135	2.41698	58	2009-05-30:14:48:13
48.83245	2.41538	58	2009-05-30:14:48:13
48.8334	2.41341	58	2009-05-30:14:48:13
48.83408	2.41129	58	2009-05-30:14:48:13
48.83471	2.40914	58	2009-05-30:14:48:13
48.83561	2.40716	58	2009-05-30:14:48:13
48.83704	2.40815	58	2009-05-30:14:48:13
48.83861	2.4087	58	2009-05-30:14:48:13
48.84019	2.40916	58	2009-05-30:14:48:13
48.84186	2.4097	58	2009-05-30:14:48:13
48.84345	2.41006	58	2009-05-30:14:48:13
48.84485	2.41043	58	2009-05-30:14:48:13
48.8465	2.41089	58	2009-05-30:14:48:13
48.84805	2.4113	58	2009-05-30:14:48:13
48.84961	2.41126	58	2009-05-30:14:48:13
48.85123	2.4111	58	2009-05-30:14:48:13
48.85281	2.41082	58	2009-05-30:14:48:13
48.85446	2.41042	58	2009-05-30:14:48:13
48.85613	2.41027	58	2009-05-30:14:48:13
48.85773	2.40985	58	2009-05-30:14:48:13
48.859	2.40983	58	2009-05-30:14:48:13
48.86062	2.40951	58	2009-05-30:14:48:13
48.86197	2.40907	58	2009-05-30:14:48:13
48.86357	2.40898	58	2009-05-30:14:48:13
48.86565	2.40894	58	2009-05-30:14:48:13
48.86731	2.40904	58	2009-05-30:14:48:13
48.86895	2.409	58	2009-05-30:14:48:13
48.87033	2.40865	58	2009-05-30:14:48:13
48.87196	2.40875	58	2009-05-30:14:48:13
48.87339	2.40856	58	2009-05-30:14:48:13
48.87495	2.40801	58	2009-05-30:14:48:13
48.87629	2.40724	58	2009-05-30:14:48:13
48.87759	2.40639	58	2009-05-30:14:48:13
48.87801	2.40433	58	2009-05-30:14:48:13
48.87842	2.40218	58	2009-05-30:14:48:13
48.8797	2.40102	58	2009-05-30:14:48:13
48.88117	2.4003	58	2009-05-30:14:48:13
48.88252	2.40026	58	2009-05-30:14:48:13
48.8829	2.39808	58	2009-05-30:14:48:13
48.88411	2.39673	58	2009-05-30:14:48:13
48.88568	2.3967	58	2009-05-30:14:48:13
48.88628	2.39538	58	2009-05-30:14:48:13
48.88593	2.39375	58	2009-05-30:14:48:13
48.88474	2.39221	58	2009-05-30:14:48:13
48.88396	2.39021	58	2009-05-30:14:48:13
48.88319	2.3882	58	2009-05-30:14:48:13
48.88284	2.38596	58	2009-05-30:14:48:13
48.88393	2.38448	58	2009-05-30:14:48:13
48.8852	2.38369	58	2009-05-30:14:48:13
48.88613	2.38279	58	2009-05-30:14:48:13
48.88551	2.38045	58	2009-05-30:14:48:13
48.88497	2.37848	58	2009-05-30:14:48:13
48.88422	2.37638	58	2009-05-30:14:48:13
48.88371	2.37434	58	2009-05-30:14:48:13
48.88317	2.37202	58	2009-05-30:14:48:13
48.88376	2.3716	58	2009-05-30:14:48:13
48.88454	2.37311	58	2009-05-30:14:48:13
48.88546	2.37508	58	2009-05-30:14:48:13
48.88645	2.377	58	2009-05-30:14:48:13
48.88743	2.37893	58	2009-05-30:14:48:13
48.88865	2.37909	58	2009-05-30:14:48:13
48.88939	2.37709	58	2009-05-30:14:48:13
48.89047	2.37681	58	2009-05-30:14:48:13
48.891	2.37464	58	2009-05-30:14:48:13
48.89144	2.37262	58	2009-05-30:14:48:13
48.89125	2.37274	58	2009-05-30:14:48:13
48.89123	2.37274	58	2009-05-30:14:48:13
48.89121	2.37275	58	2009-05-30:14:48:13
48.89119	2.37276	58	2009-05-30:14:48:13
48.89116	2.37276	58	2009-05-30:14:48:13
48.89113	2.37277	58	2009-05-30:14:48:13
48.89111	2.37279	58	2009-05-30:14:48:13
48.89109	2.37279	58	2009-05-30:14:48:13
48.89107	2.37278	58	2009-05-30:14:48:13
48.89107	2.3728	58	2009-05-30:14:48:13
48.89108	2.37282	58	2009-05-30:14:48:13
48.89108	2.37283	58	2009-05-30:14:48:13
48.89106	2.37283	58	2009-05-30:14:48:13
48.89104	2.3728	58	2009-05-30:14:48:13
48.89101	2.37279	58	2009-05-30:14:48:13
48.89099	2.3728	58	2009-05-30:14:48:13
48.89099	2.37278	58	2009-05-30:14:48:13
48.89101	2.37277	58	2009-05-30:14:48:13
48.89101	2.37281	58	2009-05-30:14:48:13
48.89101	2.37282	58	2009-05-30:14:48:13
48.89096	2.37279	58	2009-05-30:14:48:13
48.89095	2.37277	58	2009-05-30:14:48:13
48.89033	2.37239	58	2009-05-30:14:48:13
48.88895	2.3741	59	2009-05-30:17:58:35
48.88798	2.37358	59	2009-05-30:17:58:35
48.88724	2.3729	59	2009-05-30:17:58:35
48.88649	2.37218	59	2009-05-30:17:58:35
48.88576	2.37107	59	2009-05-30:17:58:35
48.88505	2.37025	59	2009-05-30:17:58:35
48.88425	2.36953	59	2009-05-30:17:58:35
48.88418	2.36808	59	2009-05-30:17:58:35
48.88439	2.36664	59	2009-05-30:17:58:35
48.88453	2.36524	59	2009-05-30:17:58:35
48.88457	2.36378	59	2009-05-30:17:58:35
48.88455	2.36238	59	2009-05-30:17:58:35
48.88459	2.36112	59	2009-05-30:17:58:35
48.88447	2.35968	59	2009-05-30:17:58:35
48.88451	2.35834	59	2009-05-30:17:58:35
48.8844	2.35705	59	2009-05-30:17:58:35
48.88428	2.35559	59	2009-05-30:17:58:35
48.88409	2.35435	59	2009-05-30:17:58:35
48.88401	2.35296	59	2009-05-30:17:58:35
48.88391	2.35154	59	2009-05-30:17:58:35
48.88394	2.35015	59	2009-05-30:17:58:35
48.88377	2.34872	59	2009-05-30:17:58:35
48.88358	2.34738	59	2009-05-30:17:58:35
48.88337	2.34613	59	2009-05-30:17:58:35
48.88304	2.34487	59	2009-05-30:17:58:35
48.8828	2.34357	59	2009-05-30:17:58:35
48.88262	2.34228	59	2009-05-30:17:58:35
48.88241	2.34089	59	2009-05-30:17:58:35
48.88221	2.33963	59	2009-05-30:17:58:35
48.88236	2.33823	59	2009-05-30:17:58:35
48.88256	2.33692	59	2009-05-30:17:58:35
48.88284	2.33545	59	2009-05-30:17:58:35
48.88308	2.33457	59	2009-05-30:17:58:35
48.88328	2.33389	59	2009-05-30:17:58:35
48.88367	2.33292	59	2009-05-30:17:58:35
48.88396	2.33171	59	2009-05-30:17:58:35
48.88422	2.33042	59	2009-05-30:17:58:35
48.88423	2.32932	59	2009-05-30:17:58:35
48.88365	2.3283	59	2009-05-30:17:58:35
48.88342	2.32707	59	2009-05-30:17:58:35
48.88326	2.32583	59	2009-05-30:17:58:35
48.88299	2.3246	59	2009-05-30:17:58:35
48.88281	2.32333	59	2009-05-30:17:58:35
48.88258	2.32208	59	2009-05-30:17:58:35
48.88235	2.3208	59	2009-05-30:17:58:35
48.88204	2.3196	59	2009-05-30:17:58:35
48.88177	2.31833	59	2009-05-30:17:58:35
48.88152	2.31704	59	2009-05-30:17:58:35
48.88129	2.31587	59	2009-05-30:17:58:35
48.88154	2.31553	59	2009-05-30:17:58:35
48.88209	2.31451	59	2009-05-30:17:58:35
48.88218	2.31313	59	2009-05-30:17:58:35
48.88246	2.31193	59	2009-05-30:17:58:35
48.88296	2.31076	59	2009-05-30:17:58:35
48.88338	2.30965	59	2009-05-30:17:58:35
48.88398	2.30884	59	2009-05-30:17:58:35
48.88463	2.30801	59	2009-05-30:17:58:35
48.88527	2.3073	59	2009-05-30:17:58:35
48.88587	2.30643	59	2009-05-30:17:58:35
48.88653	2.3057	59	2009-05-30:17:58:35
48.88724	2.30506	59	2009-05-30:17:58:35
48.88797	2.30443	59	2009-05-30:17:58:35
48.88883	2.30415	59	2009-05-30:17:58:35
48.88969	2.30389	59	2009-05-30:17:58:35
48.89012	2.30378	59	2009-05-30:17:58:35
48.8907	2.30296	59	2009-05-30:17:58:35
48.89143	2.3022	59	2009-05-30:17:58:35
48.8921	2.3015	59	2009-05-30:17:58:35
48.89277	2.30065	59	2009-05-30:17:58:35
48.89341	2.29982	59	2009-05-30:17:58:35
48.8941	2.29898	59	2009-05-30:17:58:35
48.89468	2.2981	59	2009-05-30:17:58:35
48.89527	2.29715	59	2009-05-30:17:58:35
48.89598	2.29645	59	2009-05-30:17:58:35
48.89669	2.29571	59	2009-05-30:17:58:35
48.89741	2.29511	59	2009-05-30:17:58:35
48.8981	2.29436	59	2009-05-30:17:58:35
48.89881	2.29383	59	2009-05-30:17:58:35
48.89953	2.29321	59	2009-05-30:17:58:35
48.90007	2.29235	59	2009-05-30:17:58:35
48.90081	2.29183	59	2009-05-30:17:58:35
48.90153	2.2912	59	2009-05-30:17:58:35
48.90228	2.29069	59	2009-05-30:17:58:35
48.90299	2.29011	59	2009-05-30:17:58:35
48.90368	2.28939	59	2009-05-30:17:58:35
48.90438	2.28858	59	2009-05-30:17:58:35
48.90508	2.28786	59	2009-05-30:17:58:35
48.90568	2.28698	59	2009-05-30:17:58:35
48.90641	2.28628	59	2009-05-30:17:58:35
48.90702	2.2857	59	2009-05-30:17:58:35
48.9078	2.28533	59	2009-05-30:17:58:35
48.90855	2.28489	59	2009-05-30:17:58:35
48.90806	2.28404	59	2009-05-30:17:58:35
48.90749	2.28332	59	2009-05-30:17:58:35
48.90676	2.28243	59	2009-05-30:17:58:35
48.90642	2.2816	59	2009-05-30:17:58:35
48.9058	2.28085	59	2009-05-30:17:58:35
48.90523	2.28005	59	2009-05-30:17:58:35
48.9046	2.27921	59	2009-05-30:17:58:35
48.90406	2.27827	59	2009-05-30:17:58:35
48.90368	2.27711	59	2009-05-30:17:58:35
48.90317	2.27609	59	2009-05-30:17:58:35
48.90271	2.2751	59	2009-05-30:17:58:35
48.90273	2.27384	59	2009-05-30:17:58:35
48.90267	2.27262	59	2009-05-30:17:58:35
48.90283	2.27145	59	2009-05-30:17:58:35
48.90305	2.27021	59	2009-05-30:17:58:35
48.90323	2.26896	59	2009-05-30:17:58:35
48.9035	2.26811	59	2009-05-30:17:58:35
48.90338	2.26714	59	2009-05-30:17:58:35
48.90285	2.26619	59	2009-05-30:17:58:35
48.90235	2.26543	59	2009-05-30:17:58:35
48.9017	2.26482	59	2009-05-30:17:58:35
48.90154	2.26373	59	2009-05-30:17:58:35
48.90117	2.26268	59	2009-05-30:17:58:35
48.90081	2.26159	59	2009-05-30:17:58:35
48.90041	2.26052	59	2009-05-30:17:58:35
48.89997	2.25946	59	2009-05-30:17:58:35
48.89958	2.25839	59	2009-05-30:17:58:35
48.89914	2.25735	59	2009-05-30:17:58:35
48.89874	2.25632	59	2009-05-30:17:58:35
48.89833	2.25525	59	2009-05-30:17:58:35
48.89776	2.25443	59	2009-05-30:17:58:35
48.89748	2.2533	59	2009-05-30:17:58:35
48.89781	2.25251	59	2009-05-30:17:58:35
48.89802	2.25355	59	2009-05-30:17:58:35
48.89859	2.25295	59	2009-05-30:17:58:35
48.89885	2.25269	59	2009-05-30:17:58:35
48.89914	2.25162	59	2009-05-30:17:58:35
48.89962	2.25071	59	2009-05-30:17:58:35
48.90013	2.24978	59	2009-05-30:17:58:35
48.90056	2.24896	59	2009-05-30:17:58:35
48.90041	2.24796	59	2009-05-30:17:58:35
48.90009	2.24681	59	2009-05-30:17:58:35
48.89967	2.24579	59	2009-05-30:17:58:35
48.89925	2.24466	59	2009-05-30:17:58:35
48.89894	2.24351	59	2009-05-30:17:58:35
48.8986	2.24237	59	2009-05-30:17:58:35
48.89821	2.24126	59	2009-05-30:17:58:35
48.89782	2.24032	59	2009-05-30:17:58:35
48.8975	2.23924	59	2009-05-30:17:58:35
48.89712	2.23811	59	2009-05-30:17:58:35
48.89682	2.23691	59	2009-05-30:17:58:35
48.89664	2.23607	59	2009-05-30:17:58:35
48.89631	2.235	59	2009-05-30:17:58:35
48.89595	2.23392	59	2009-05-30:17:58:35
48.89633	2.23279	59	2009-05-30:17:58:35
48.89656	2.23164	59	2009-05-30:17:58:35
48.89674	2.23043	59	2009-05-30:17:58:35
48.89686	2.22922	59	2009-05-30:17:58:35
48.89694	2.22789	59	2009-05-30:17:58:35
48.89699	2.22666	59	2009-05-30:17:58:35
48.8971	2.22546	59	2009-05-30:17:58:35
48.89726	2.22427	59	2009-05-30:17:58:35
48.89749	2.22314	59	2009-05-30:17:58:35
48.89802	2.22212	59	2009-05-30:17:58:35
48.89852	2.22114	59	2009-05-30:17:58:35
48.89918	2.22046	59	2009-05-30:17:58:35
48.89991	2.22	59	2009-05-30:17:58:35
48.90071	2.21963	59	2009-05-30:17:58:35
48.90147	2.21938	59	2009-05-30:17:58:35
48.90228	2.21937	59	2009-05-30:17:58:35
48.90307	2.21941	59	2009-05-30:17:58:35
48.90386	2.21923	59	2009-05-30:17:58:35
48.90406	2.21841	59	2009-05-30:17:58:35
48.90434	2.21742	59	2009-05-30:17:58:35
48.90402	2.21648	59	2009-05-30:17:58:35
48.90352	2.21556	59	2009-05-30:17:58:35
48.90296	2.21467	59	2009-05-30:17:58:35
48.90245	2.21376	59	2009-05-30:17:58:35
48.9019	2.21313	59	2009-05-30:17:58:35
48.9016	2.21267	59	2009-05-30:17:58:35
48.90208	2.2136	59	2009-05-30:17:58:35
48.90248	2.21307	59	2009-05-30:17:58:35
48.90306	2.21226	59	2009-05-30:17:58:35
48.90369	2.21149	59	2009-05-30:17:58:35
48.9044	2.21119	59	2009-05-30:17:58:35
48.90491	2.21111	59	2009-05-30:17:58:35
48.9056	2.21068	59	2009-05-30:17:58:35
48.90561	2.21074	59	2009-05-30:17:58:35
48.90559	2.21063	59	2009-05-30:17:58:35
48.90563	2.21064	59	2009-05-30:17:58:35
48.90561	2.21067	59	2009-05-30:17:58:35
48.90559	2.21072	59	2009-05-30:17:58:35
48.9056	2.21065	59	2009-05-30:17:58:35
48.90496	2.21116	59	2009-05-30:17:58:35
48.90514	2.21108	59	2009-05-30:17:58:35
48.90516	2.21109	59	2009-05-30:17:58:35
48.90518	2.21109	59	2009-05-30:17:58:35
48.9052	2.2111	59	2009-05-30:17:58:35
48.90521	2.21107	59	2009-05-30:17:58:35
48.90523	2.21105	59	2009-05-30:17:58:35
48.90523	2.21104	59	2009-05-30:17:58:35
48.90526	2.21102	59	2009-05-30:17:58:35
48.90528	2.21101	59	2009-05-30:17:58:35
48.9053	2.21102	59	2009-05-30:17:58:35
48.90532	2.21102	59	2009-05-30:17:58:35
48.90526	2.21104	59	2009-05-30:17:58:35
48.90525	2.21102	59	2009-05-30:17:58:35
48.90525	2.211	59	2009-05-30:17:58:35
48.90523	2.21099	59	2009-05-30:17:58:35
48.90521	2.21097	59	2009-05-30:17:58:35
48.90519	2.21096	59	2009-05-30:17:58:35
48.90517	2.21095	59	2009-05-30:17:58:35
48.90512	2.21094	59	2009-05-30:17:58:35
48.90513	2.2109	59	2009-05-30:17:58:35
48.90511	2.2109	59	2009-05-30:17:58:35
48.9051	2.21092	59	2009-05-30:17:58:35
48.90511	2.21093	59	2009-05-30:17:58:35
48.90494	2.21105	60	2009-05-30:21:33:48
48.87708	2.35601	60	2009-05-30:21:33:48
48.87797	2.35616	60	2009-05-30:21:33:48
48.87881	2.35667	60	2009-05-30:21:33:48
48.87965	2.35708	60	2009-05-30:21:33:48
48.88034	2.35742	60	2009-05-30:21:33:48
48.88114	2.35803	60	2009-05-30:21:33:48
48.88205	2.35851	60	2009-05-30:21:33:48
48.8829	2.35895	60	2009-05-30:21:33:48
48.8838	2.35906	60	2009-05-30:21:33:48
48.88427	2.3594	60	2009-05-30:21:33:48
48.88438	2.35916	60	2009-05-30:21:33:48
48.88531	2.35918	60	2009-05-30:21:33:48
48.8862	2.35939	60	2009-05-30:21:33:48
48.88709	2.35952	60	2009-05-30:21:33:48
48.88799	2.35972	60	2009-05-30:21:33:48
48.88892	2.35968	60	2009-05-30:21:33:48
48.88981	2.35977	60	2009-05-30:21:33:48
48.89069	2.35976	60	2009-05-30:21:33:48
48.89158	2.3597	60	2009-05-30:21:33:48
48.89242	2.35961	60	2009-05-30:21:33:48
48.89331	2.3595	60	2009-05-30:21:33:48
48.89421	2.3593	60	2009-05-30:21:33:48
48.89514	2.35932	60	2009-05-30:21:33:48
48.89595	2.35929	60	2009-05-30:21:33:48
48.89683	2.35925	60	2009-05-30:21:33:48
48.89782	2.35924	60	2009-05-30:21:33:48
48.89867	2.35934	60	2009-05-30:21:33:48
48.89962	2.35935	60	2009-05-30:21:33:48
48.90057	2.35966	60	2009-05-30:21:33:48
48.90137	2.35945	60	2009-05-30:21:33:48
48.90236	2.35915	60	2009-05-30:21:33:48
48.90307	2.35907	60	2009-05-30:21:33:48
48.90353	2.35901	60	2009-05-30:21:33:48
48.90416	2.35895	60	2009-05-30:21:33:48
48.90501	2.35888	60	2009-05-30:21:33:48
48.90582	2.35882	60	2009-05-30:21:33:48
48.90666	2.35871	60	2009-05-30:21:33:48
48.90749	2.35857	60	2009-05-30:21:33:48
48.90836	2.35851	60	2009-05-30:21:33:48
48.9092	2.35847	60	2009-05-30:21:33:48
48.9101	2.35842	60	2009-05-30:21:33:48
48.91094	2.35834	60	2009-05-30:21:33:48
48.91177	2.35829	60	2009-05-30:21:33:48
48.9126	2.35821	60	2009-05-30:21:33:48
48.91347	2.35816	60	2009-05-30:21:33:48
48.91436	2.35812	60	2009-05-30:21:33:48
48.91519	2.35792	60	2009-05-30:21:33:48
48.91602	2.35801	60	2009-05-30:21:33:48
48.9169	2.35793	60	2009-05-30:21:33:48
48.91774	2.35772	60	2009-05-30:21:33:48
48.91859	2.35767	60	2009-05-30:21:33:48
48.9195	2.35769	60	2009-05-30:21:33:48
48.92041	2.35763	60	2009-05-30:21:33:48
48.9213	2.35761	60	2009-05-30:21:33:48
48.92214	2.35754	60	2009-05-30:21:33:48
48.92302	2.35741	60	2009-05-30:21:33:48
48.92385	2.35738	60	2009-05-30:21:33:48
48.92476	2.35732	60	2009-05-30:21:33:48
48.92562	2.35725	60	2009-05-30:21:33:48
48.92649	2.35705	60	2009-05-30:21:33:48
48.92728	2.35706	60	2009-05-30:21:33:48
48.92812	2.35683	60	2009-05-30:21:33:48
48.92896	2.35673	60	2009-05-30:21:33:48
48.92927	2.35737	60	2009-05-30:21:33:48
48.92933	2.35862	60	2009-05-30:21:33:48
48.93013	2.35871	60	2009-05-30:21:33:48
48.93036	2.3578	60	2009-05-30:21:33:48
48.93018	2.35659	60	2009-05-30:21:33:48
48.93098	2.35635	60	2009-05-30:21:33:48
48.93176	2.35594	60	2009-05-30:21:33:48
48.93255	2.35554	60	2009-05-30:21:33:48
48.93338	2.35553	60	2009-05-30:21:33:48
48.93421	2.35572	60	2009-05-30:21:33:48
48.93507	2.35583	60	2009-05-30:21:33:48
48.9359	2.35594	60	2009-05-30:21:33:48
48.93674	2.35601	60	2009-05-30:21:33:48
48.93748	2.3563	60	2009-05-30:21:33:48
48.93815	2.35639	60	2009-05-30:21:33:48
48.93899	2.35633	60	2009-05-30:21:33:48
48.93982	2.35645	60	2009-05-30:21:33:48
48.94066	2.35653	60	2009-05-30:21:33:48
48.94154	2.35665	60	2009-05-30:21:33:48
48.94235	2.35675	60	2009-05-30:21:33:48
48.94322	2.35683	60	2009-05-30:21:33:48
48.94405	2.35698	60	2009-05-30:21:33:48
48.94489	2.35705	60	2009-05-30:21:33:48
48.94573	2.35715	60	2009-05-30:21:33:48
48.94655	2.35728	60	2009-05-30:21:33:48
48.94729	2.35748	60	2009-05-30:21:33:48
48.94812	2.35745	60	2009-05-30:21:33:48
48.94895	2.35749	60	2009-05-30:21:33:48
48.94979	2.35763	60	2009-05-30:21:33:48
48.95065	2.35771	60	2009-05-30:21:33:48
48.95148	2.35788	60	2009-05-30:21:33:48
48.95225	2.35798	60	2009-05-30:21:33:48
48.95309	2.35809	60	2009-05-30:21:33:48
48.95393	2.35819	60	2009-05-30:21:33:48
48.95477	2.35826	60	2009-05-30:21:33:48
48.95558	2.35834	60	2009-05-30:21:33:48
48.95642	2.35841	60	2009-05-30:21:33:48
48.95732	2.35853	60	2009-05-30:21:33:48
48.95818	2.35862	60	2009-05-30:21:33:48
48.95904	2.3587	60	2009-05-30:21:33:48
48.95987	2.35884	60	2009-05-30:21:33:48
48.96074	2.35901	60	2009-05-30:21:33:48
48.96157	2.359	60	2009-05-30:21:33:48
48.9624	2.35915	60	2009-05-30:21:33:48
48.96317	2.3597	60	2009-05-30:21:33:48
48.96363	2.36077	60	2009-05-30:21:33:48
48.96419	2.36156	60	2009-05-30:21:33:48
48.96479	2.36235	60	2009-05-30:21:33:48
48.96547	2.36322	60	2009-05-30:21:33:48
48.96617	2.36397	60	2009-05-30:21:33:48
48.9669	2.36458	60	2009-05-30:21:33:48
48.96767	2.36509	60	2009-05-30:21:33:48
48.96854	2.36539	60	2009-05-30:21:33:48
48.9694	2.36562	60	2009-05-30:21:33:48
48.97017	2.36588	60	2009-05-30:21:33:48
48.97096	2.36612	60	2009-05-30:21:33:48
48.97178	2.36637	60	2009-05-30:21:33:48
48.97259	2.36633	60	2009-05-30:21:33:48
48.97341	2.36623	60	2009-05-30:21:33:48
48.97423	2.36613	60	2009-05-30:21:33:48
48.97507	2.36644	60	2009-05-30:21:33:48
48.97582	2.36684	60	2009-05-30:21:33:48
48.97661	2.36729	60	2009-05-30:21:33:48
48.977	2.36754	60	2009-05-30:21:33:48
48.9778	2.36796	60	2009-05-30:21:33:48
48.97857	2.36835	60	2009-05-30:21:33:48
48.97933	2.3687	60	2009-05-30:21:33:48
48.98015	2.369	60	2009-05-30:21:33:48
48.9809	2.36936	60	2009-05-30:21:33:48
48.98164	2.36972	60	2009-05-30:21:33:48
48.98237	2.37022	60	2009-05-30:21:33:48
48.98296	2.37094	60	2009-05-30:21:33:48
48.98364	2.3716	60	2009-05-30:21:33:48
48.98424	2.37247	60	2009-05-30:21:33:48
48.98472	2.37345	60	2009-05-30:21:33:48
48.98511	2.37455	60	2009-05-30:21:33:48
48.98538	2.37563	60	2009-05-30:21:33:48
48.98582	2.37662	60	2009-05-30:21:33:48
48.98618	2.37769	60	2009-05-30:21:33:48
48.98654	2.37874	60	2009-05-30:21:33:48
48.98689	2.37979	60	2009-05-30:21:33:48
48.98728	2.38084	60	2009-05-30:21:33:48
48.98771	2.38188	60	2009-05-30:21:33:48
48.98824	2.38281	60	2009-05-30:21:33:48
48.98887	2.38362	60	2009-05-30:21:33:48
48.98947	2.3844	60	2009-05-30:21:33:48
48.99014	2.3851	60	2009-05-30:21:33:48
48.99083	2.38566	60	2009-05-30:21:33:48
48.99156	2.38615	60	2009-05-30:21:33:48
48.99232	2.38662	60	2009-05-30:21:33:48
48.99307	2.38696	60	2009-05-30:21:33:48
48.99389	2.38717	60	2009-05-30:21:33:48
48.99465	2.38726	60	2009-05-30:21:33:48
48.99547	2.38724	60	2009-05-30:21:33:48
48.99627	2.38707	60	2009-05-30:21:33:48
48.99709	2.38685	60	2009-05-30:21:33:48
48.99786	2.38653	60	2009-05-30:21:33:48
48.99865	2.38622	60	2009-05-30:21:33:48
48.99942	2.38588	60	2009-05-30:21:33:48
49.00022	2.38553	60	2009-05-30:21:33:48
49.00099	2.38519	60	2009-05-30:21:33:48
49.00173	2.38484	60	2009-05-30:21:33:48
49.00249	2.38458	60	2009-05-30:21:33:48
49.00324	2.38422	60	2009-05-30:21:33:48
49.00405	2.38387	60	2009-05-30:21:33:48
49.00482	2.38355	60	2009-05-30:21:33:48
49.00557	2.38323	60	2009-05-30:21:33:48
49.00638	2.38306	60	2009-05-30:21:33:48
49.0072	2.38311	60	2009-05-30:21:33:48
49.008	2.38324	60	2009-05-30:21:33:48
49.00883	2.38364	60	2009-05-30:21:33:48
49.00965	2.38394	60	2009-05-30:21:33:48
49.0105	2.38423	60	2009-05-30:21:33:48
49.01139	2.38446	60	2009-05-30:21:33:48
49.01225	2.38465	60	2009-05-30:21:33:48
49.0131	2.38489	60	2009-05-30:21:33:48
49.01395	2.38503	60	2009-05-30:21:33:48
49.01478	2.38528	60	2009-05-30:21:33:48
49.01554	2.3856	60	2009-05-30:21:33:48
49.01598	2.38491	60	2009-05-30:21:33:48
49.01597	2.38388	60	2009-05-30:21:33:48
49.01519	2.38438	60	2009-05-30:21:33:48
49.0146	2.38339	60	2009-05-30:21:33:48
49.01428	2.38216	60	2009-05-30:21:33:48
49.01434	2.38087	60	2009-05-30:21:33:48
49.01421	2.37959	60	2009-05-30:21:33:48
49.01428	2.3793	60	2009-05-30:21:33:48
49.0143	2.38056	60	2009-05-30:21:33:48
49.01501	2.38093	60	2009-05-30:21:33:48
49.01561	2.38015	60	2009-05-30:21:33:48
49.0163	2.37949	60	2009-05-30:21:33:48
49.0162	2.37968	60	2009-05-30:21:33:48
49.01656	2.37973	60	2009-05-30:21:33:48
49.01643	2.37936	60	2009-05-30:21:33:48
49.01629	2.37984	60	2009-05-30:21:33:48
49.01629	2.37986	60	2009-05-30:21:33:48
49.01629	2.37988	60	2009-05-30:21:33:48
49.01629	2.37991	60	2009-05-30:21:33:48
49.01629	2.37994	60	2009-05-30:21:33:48
49.0163	2.37982	60	2009-05-30:21:33:48
49.0163	2.3798	60	2009-05-30:21:33:48
49.0163	2.37988	60	2009-05-30:21:33:48
49.0163	2.37969	60	2009-05-30:21:33:48
49.0163	2.37967	60	2009-05-30:21:33:48
49.01631	2.37965	60	2009-05-30:21:33:48
49.01631	2.37963	60	2009-05-30:21:33:48
49.01632	2.37967	60	2009-05-30:21:33:48
49.01632	2.3797	60	2009-05-30:21:33:48
49.01631	2.37972	60	2009-05-30:21:33:48
49.01631	2.37967	60	2009-05-30:21:33:48
49.01632	2.37965	60	2009-05-30:21:33:48
49.01632	2.3797	60	2009-05-30:21:33:48
49.01632	2.37973	60	2009-05-30:21:33:48
49.01634	2.37974	60	2009-05-30:21:33:48
49.01634	2.37976	60	2009-05-30:21:33:48
49.01635	2.37972	60	2009-05-30:21:33:48
49.01635	2.37972	60	2009-05-30:21:33:48
48.76407	2.1713	61	2009-06-02:17:17:15
48.76363	2.1729	61	2009-06-02:17:17:15
48.76331	2.17459	61	2009-06-02:17:17:15
48.76281	2.17586	61	2009-06-02:17:17:15
48.76234	2.17707	61	2009-06-02:17:17:15
48.7619	2.1783	61	2009-06-02:17:17:15
48.7616	2.1796	61	2009-06-02:17:17:15
48.76173	2.1812	61	2009-06-02:17:17:15
48.76145	2.18272	61	2009-06-02:17:17:15
48.76084	2.18428	61	2009-06-02:17:17:15
48.76019	2.18524	61	2009-06-02:17:17:15
48.75941	2.18631	61	2009-06-02:17:17:15
48.75868	2.18763	61	2009-06-02:17:17:15
