y	x	key	showSelected1	group
48.75193	2.20661	1	2009-05-06:07:59:05	27
48.75225	2.20552	1	2009-05-06:07:59:05	27
48.75258	2.20438	1	2009-05-06:07:59:05	27
48.75297	2.20327	1	2009-05-06:07:59:05	27
48.7534	2.20214	1	2009-05-06:07:59:05	27
48.7538	2.20107	1	2009-05-06:07:59:05	27
48.75418	2.19996	1	2009-05-06:07:59:05	27
48.75454	2.19888	1	2009-05-06:07:59:05	27
48.75493	2.19778	1	2009-05-06:07:59:05	27
48.75512	2.1972	1	2009-05-06:07:59:05	27
48.75552	2.19616	1	2009-05-06:07:59:05	27
48.75592	2.19508	1	2009-05-06:07:59:05	27
48.7563	2.19403	1	2009-05-06:07:59:05	27
48.75667	2.19297	1	2009-05-06:07:59:05	27
48.75715	2.19198	1	2009-05-06:07:59:05	27
48.75772	2.19107	1	2009-05-06:07:59:05	27
48.75809	2.19001	1	2009-05-06:07:59:05	27
48.75835	2.18889	1	2009-05-06:07:59:05	27
48.7587	2.18781	1	2009-05-06:07:59:05	27
48.75916	2.18684	1	2009-05-06:07:59:05	27
48.75977	2.18596	1	2009-05-06:07:59:05	27
48.7604	2.18519	1	2009-05-06:07:59:05	27
48.76094	2.18426	1	2009-05-06:07:59:05	27
48.76137	2.18326	1	2009-05-06:07:59:05	27
48.76164	2.18217	1	2009-05-06:07:59:05	27
48.76175	2.18096	1	2009-05-06:07:59:05	27
48.76174	2.17972	1	2009-05-06:07:59:05	27
48.76189	2.1786	1	2009-05-06:07:59:05	27
48.76228	2.17759	1	2009-05-06:07:59:05	27
48.76265	2.17652	1	2009-05-06:07:59:05	27
48.76303	2.17546	1	2009-05-06:07:59:05	27
48.76342	2.17443	1	2009-05-06:07:59:05	27
48.76364	2.17327	1	2009-05-06:07:59:05	27
48.76385	2.17206	1	2009-05-06:07:59:05	27
48.76431	2.17115	1	2009-05-06:07:59:05	27
48.76435	2.17192	1	2009-05-06:07:59:05	27
48.76413	2.17305	1	2009-05-06:07:59:05	27
48.76426	2.17422	1	2009-05-06:07:59:05	27
48.7647	2.17524	1	2009-05-06:07:59:05	27
48.76524	2.17616	1	2009-05-06:07:59:05	27
48.7657	2.17714	1	2009-05-06:07:59:05	27
48.76597	2.17836	1	2009-05-06:07:59:05	27
48.76596	2.17947	1	2009-05-06:07:59:05	27
48.76643	2.1804	1	2009-05-06:07:59:05	27
48.76651	2.18099	1	2009-05-06:07:59:05	27
48.76649	2.18103	1	2009-05-06:07:59:05	27
48.76646	2.18103	1	2009-05-06:07:59:05	27
48.76644	2.18105	1	2009-05-06:07:59:05	27
48.76644	2.18108	1	2009-05-06:07:59:05	27
48.76646	2.1811	1	2009-05-06:07:59:05	27
48.76645	2.18112	1	2009-05-06:07:59:05	27
48.76642	2.18116	1	2009-05-06:07:59:05	27
48.76642	2.18119	1	2009-05-06:07:59:05	27
48.76642	2.18121	1	2009-05-06:07:59:05	27
48.76643	2.18123	1	2009-05-06:07:59:05	27
48.76645	2.18123	1	2009-05-06:07:59:05	27
48.76638	2.18127	1	2009-05-06:07:59:05	27
48.76638	2.18135	1	2009-05-06:07:59:05	27
48.76638	2.18138	1	2009-05-06:07:59:05	27
48.7664	2.18138	1	2009-05-06:07:59:05	27
48.76641	2.18135	1	2009-05-06:07:59:05	27
48.7664	2.18134	1	2009-05-06:07:59:05	27
48.76639	2.1813	1	2009-05-06:07:59:05	27
48.7664	2.18128	1	2009-05-06:07:59:05	27
48.7664	2.18125	1	2009-05-06:07:59:05	27
48.7664	2.18123	1	2009-05-06:07:59:05	27
48.76642	2.18125	1	2009-05-06:07:59:05	27
48.76644	2.18109	1	2009-05-06:16:22:50	28
48.76543	2.17879	1	2009-05-06:16:22:50	28
48.76514	2.17561	1	2009-05-06:16:22:50	28
48.76405	2.17293	1	2009-05-06:16:22:50	28
48.76413	2.1713	1	2009-05-06:16:22:50	28
48.76345	2.17424	1	2009-05-06:16:22:50	28
48.76255	2.17678	1	2009-05-06:16:22:50	28
48.76175	2.17925	1	2009-05-06:16:22:50	28
48.76171	2.18216	1	2009-05-06:16:22:50	28
48.76071	2.18493	1	2009-05-06:16:22:50	28
48.7592	2.18718	1	2009-05-06:16:22:50	28
48.75827	2.18965	1	2009-05-06:16:22:50	28
48.75726	2.1921	1	2009-05-06:16:22:50	28
48.75626	2.1946	1	2009-05-06:16:22:50	28
48.75532	2.19681	1	2009-05-06:16:22:50	28
48.75444	2.19922	1	2009-05-06:16:22:50	28
48.75365	2.20156	1	2009-05-06:16:22:50	28
48.75307	2.20311	1	2009-05-06:16:22:50	28
48.7523	2.20539	1	2009-05-06:16:22:50	28
48.7516	2.20766	1	2009-05-06:16:22:50	28
48.75085	2.21016	1	2009-05-06:16:22:50	28
48.75093	2.21263	1	2009-05-06:16:22:50	28
48.7524	2.21472	1	2009-05-06:16:22:50	28
48.75393	2.21583	1	2009-05-06:16:22:50	28
48.75528	2.21598	1	2009-05-06:16:22:50	28
48.75639	2.21793	1	2009-05-06:16:22:50	28
48.7579	2.21912	1	2009-05-06:16:22:50	28
48.75951	2.22053	1	2009-05-06:16:22:50	28
48.76086	2.22212	1	2009-05-06:16:22:50	28
48.76194	2.22401	1	2009-05-06:16:22:50	28
48.7632	2.22565	1	2009-05-06:16:22:50	28
48.76459	2.22728	1	2009-05-06:16:22:50	28
48.76565	2.2285	1	2009-05-06:16:22:50	28
48.76656	2.2304	1	2009-05-06:16:22:50	28
48.76811	2.23029	1	2009-05-06:16:22:50	28
48.76974	2.23022	1	2009-05-06:16:22:50	28
48.7713	2.22943	1	2009-05-06:16:22:50	28
48.77293	2.22918	1	2009-05-06:16:22:50	28
48.77461	2.2289	1	2009-05-06:16:22:50	28
48.77627	2.22934	1	2009-05-06:16:22:50	28
48.77718	2.2314	1	2009-05-06:16:22:50	28
48.77801	2.23352	1	2009-05-06:16:22:50	28
48.77883	2.23568	1	2009-05-06:16:22:50	28
48.77976	2.23776	1	2009-05-06:16:22:50	28
48.78064	2.23992	1	2009-05-06:16:22:50	28
48.78151	2.24205	1	2009-05-06:16:22:50	28
48.78235	2.24423	1	2009-05-06:16:22:50	28
48.78325	2.24629	1	2009-05-06:16:22:50	28
48.78407	2.24832	1	2009-05-06:16:22:50	28
48.78491	2.2504	1	2009-05-06:16:22:50	28
48.78571	2.25251	1	2009-05-06:16:22:50	28
48.78664	2.25458	1	2009-05-06:16:22:50	28
48.78747	2.25659	1	2009-05-06:16:22:50	28
48.78832	2.25882	1	2009-05-06:16:22:50	28
48.78919	2.26085	1	2009-05-06:16:22:50	28
48.79005	2.26298	1	2009-05-06:16:22:50	28
48.79088	2.26505	1	2009-05-06:16:22:50	28
48.7918	2.26716	1	2009-05-06:16:22:50	28
48.79263	2.26925	1	2009-05-06:16:22:50	28
48.79356	2.27131	1	2009-05-06:16:22:50	28
48.79472	2.27321	1	2009-05-06:16:22:50	28
48.7958	2.27518	1	2009-05-06:16:22:50	28
48.79695	2.27718	1	2009-05-06:16:22:50	28
48.79807	2.27907	1	2009-05-06:16:22:50	28
48.7987	2.28013	1	2009-05-06:16:22:50	28
48.7993	2.28122	1	2009-05-06:16:22:50	28
48.80039	2.28305	1	2009-05-06:16:22:50	28
48.80143	2.28477	1	2009-05-06:16:22:50	28
48.80248	2.28645	1	2009-05-06:16:22:50	28
48.80361	2.28818	1	2009-05-06:16:22:50	28
48.80468	2.28998	1	2009-05-06:16:22:50	28
48.80583	2.2917	1	2009-05-06:16:22:50	28
48.80692	2.29367	1	2009-05-06:16:22:50	28
48.80794	2.29552	1	2009-05-06:16:22:50	28
48.80891	2.29742	1	2009-05-06:16:22:50	28
48.81011	2.29894	1	2009-05-06:16:22:50	28
48.81125	2.30012	1	2009-05-06:16:22:50	28
48.8113	2.30194	1	2009-05-06:16:22:50	28
48.81186	2.30382	1	2009-05-06:16:22:50	28
48.81288	2.30557	1	2009-05-06:16:22:50	28
48.81392	2.30745	1	2009-05-06:16:22:50	28
48.81492	2.30927	1	2009-05-06:16:22:50	28
48.81589	2.31125	1	2009-05-06:16:22:50	28
48.81666	2.31334	1	2009-05-06:16:22:50	28
48.81741	2.3156	1	2009-05-06:16:22:50	28
48.81794	2.31787	1	2009-05-06:16:22:50	28
48.81847	2.32005	1	2009-05-06:16:22:50	28
48.81806	2.32237	1	2009-05-06:16:22:50	28
48.81779	2.32474	1	2009-05-06:16:22:50	28
48.81736	2.32692	1	2009-05-06:16:22:50	28
48.81718	2.32947	1	2009-05-06:16:22:50	28
48.81695	2.33207	1	2009-05-06:16:22:50	28
48.81864	2.33296	1	2009-05-06:16:22:50	28
48.82018	2.33375	1	2009-05-06:16:22:50	28
48.82098	2.33527	1	2009-05-06:16:22:50	28
48.82048	2.33755	1	2009-05-06:16:22:50	28
48.81994	2.33977	1	2009-05-06:16:22:50	28
48.82268	2.37189	1	2009-05-06:16:22:50	28
48.82326	2.37418	1	2009-05-06:16:22:50	28
48.82407	2.3763	1	2009-05-06:16:22:50	28
48.82469	2.37844	1	2009-05-06:16:22:50	28
48.8254	2.38061	1	2009-05-06:16:22:50	28
48.82603	2.3828	1	2009-05-06:16:22:50	28
48.82689	2.3849	1	2009-05-06:16:22:50	28
48.82785	2.38689	1	2009-05-06:16:22:50	28
48.82884	2.3888	1	2009-05-06:16:22:50	28
48.82966	2.39089	1	2009-05-06:16:22:50	28
48.83037	2.39316	1	2009-05-06:16:22:50	28
48.83075	2.39546	1	2009-05-06:16:22:50	28
48.83152	2.39759	1	2009-05-06:16:22:50	28
48.83244	2.39977	1	2009-05-06:16:22:50	28
48.83329	2.40177	1	2009-05-06:16:22:50	28
48.8339	2.40376	1	2009-05-06:16:22:50	28
48.83485	2.40567	1	2009-05-06:16:22:50	28
48.836	2.40734	1	2009-05-06:16:22:50	28
48.83753	2.40807	1	2009-05-06:16:22:50	28
48.83907	2.40863	1	2009-05-06:16:22:50	28
48.84069	2.40922	1	2009-05-06:16:22:50	28
48.8423	2.40969	1	2009-05-06:16:22:50	28
48.84392	2.40998	1	2009-05-06:16:22:50	28
48.84547	2.41045	1	2009-05-06:16:22:50	28
48.84698	2.41138	1	2009-05-06:16:22:50	28
48.84857	2.4112	1	2009-05-06:16:22:50	28
48.85022	2.41102	1	2009-05-06:16:22:50	28
48.85185	2.41092	1	2009-05-06:16:22:50	28
48.85346	2.41067	1	2009-05-06:16:22:50	28
48.85573	2.41009	1	2009-05-06:16:22:50	28
48.85735	2.40983	1	2009-05-06:16:22:50	28
48.85898	2.40961	1	2009-05-06:16:22:50	28
48.86054	2.40929	1	2009-05-06:16:22:50	28
48.86212	2.40909	1	2009-05-06:16:22:50	28
48.86368	2.40852	1	2009-05-06:16:22:50	28
48.86466	2.41005	1	2009-05-06:16:22:50	28
48.86571	2.41141	1	2009-05-06:16:22:50	28
48.86687	2.41299	1	2009-05-06:16:22:50	28
48.86814	2.41455	1	2009-05-06:16:22:50	28
48.8677	2.41654	1	2009-05-06:16:22:50	28
48.86771	2.41848	1	2009-05-06:16:22:50	28
48.86891	2.419	1	2009-05-06:16:22:50	28
48.86892	2.419	1	2009-05-06:16:22:50	28
48.86898	2.41907	1	2009-05-06:16:22:50	28
48.86904	2.41905	1	2009-05-06:16:22:50	28
48.869	2.41899	1	2009-05-06:16:22:50	28
48.86897	2.419	1	2009-05-06:16:22:50	28
48.86897	2.41897	1	2009-05-06:16:22:50	28
48.86896	2.41896	1	2009-05-06:16:22:50	28
48.86912	2.41889	1	2009-05-06:16:22:50	28
48.86896	2.41899	1	2009-05-06:16:22:50	28
48.86875	2.41889	1	2009-05-06:16:22:50	28
48.86894	2.41903	1	2009-05-06:16:22:50	28
48.86897	2.419	1	2009-05-06:16:22:50	28
48.86891	2.41891	1	2009-05-06:16:22:50	28
48.869	2.41901	1	2009-05-06:16:22:50	28
48.86894	2.41892	1	2009-05-06:16:22:50	28
48.86897	2.41896	1	2009-05-06:16:22:50	28
48.86915	2.41907	1	2009-05-06:16:22:50	28
48.86883	2.41905	1	2009-05-06:16:22:50	28
48.8689	2.41893	1	2009-05-06:16:22:50	28
48.86885	2.4189	1	2009-05-06:16:22:50	28
48.86886	2.41894	1	2009-05-06:16:22:50	28
48.86886	2.41898	1	2009-05-06:16:22:50	28
48.8694	2.41893	1	2009-05-06:16:22:50	28
48.86894	2.41898	1	2009-05-06:16:22:50	28
48.86892	2.41898	1	2009-05-06:16:22:50	28
48.86888	2.419	1	2009-05-06:16:22:50	28
48.86886	2.419	1	2009-05-06:16:22:50	28
48.86883	2.41901	1	2009-05-06:16:22:50	28
48.8688	2.41902	1	2009-05-06:16:22:50	28
48.86876	2.41903	1	2009-05-06:16:22:50	28
48.86877	2.41903	1	2009-05-06:16:22:50	28
48.86892	2.41897	1	2009-05-06:16:22:50	28
48.86895	2.41896	1	2009-05-06:16:22:50	28
48.86899	2.41895	1	2009-05-06:16:22:50	28
48.86901	2.41895	1	2009-05-06:16:22:50	28
48.86903	2.41894	1	2009-05-06:16:22:50	28
48.86903	2.41894	1	2009-05-06:16:22:50	28
48.86901	2.41895	1	2009-05-06:16:22:50	28
48.86899	2.41896	1	2009-05-06:16:22:50	28
48.86897	2.41897	1	2009-05-06:16:22:50	28
48.86895	2.41898	1	2009-05-06:16:22:50	28
48.86892	2.41899	1	2009-05-06:16:22:50	28
48.8689	2.419	1	2009-05-06:16:22:50	28
48.86888	2.41901	1	2009-05-06:16:22:50	28
48.868	2.41927	1	2009-05-06:16:22:50	28
48.81858	2.32028	1	2009-05-07:06:49:31	29
48.81832	2.31886	1	2009-05-07:06:49:31	29
48.81803	2.3176	1	2009-05-07:06:49:31	29
48.81772	2.31641	1	2009-05-07:06:49:31	29
48.81728	2.31502	1	2009-05-07:06:49:31	29
48.81687	2.31377	1	2009-05-07:06:49:31	29
48.81652	2.31259	1	2009-05-07:06:49:31	29
48.81621	2.3114	1	2009-05-07:06:49:31	29
48.81625	2.31004	1	2009-05-07:06:49:31	29
48.81621	2.30855	1	2009-05-07:06:49:31	29
48.81632	2.3071	1	2009-05-07:06:49:31	29
48.81641	2.30587	1	2009-05-07:06:49:31	29
48.81568	2.30498	1	2009-05-07:06:49:31	29
48.81503	2.30399	1	2009-05-07:06:49:31	29
48.81437	2.30317	1	2009-05-07:06:49:31	29
48.81361	2.30234	1	2009-05-07:06:49:31	29
48.81285	2.30148	1	2009-05-07:06:49:31	29
48.81175	2.3006	1	2009-05-07:06:49:31	29
48.81097	2.29973	1	2009-05-07:06:49:31	29
48.81023	2.29887	1	2009-05-07:06:49:31	29
48.80955	2.29796	1	2009-05-07:06:49:31	29
48.80899	2.29688	1	2009-05-07:06:49:31	29
48.80841	2.29588	1	2009-05-07:06:49:31	29
48.80774	2.29477	1	2009-05-07:06:49:31	29
48.8071	2.29377	1	2009-05-07:06:49:31	29
48.80656	2.29272	1	2009-05-07:06:49:31	29
48.80599	2.2917	1	2009-05-07:06:49:31	29
48.80535	2.29063	1	2009-05-07:06:49:31	29
48.8047	2.28958	1	2009-05-07:06:49:31	29
48.80412	2.28847	1	2009-05-07:06:49:31	29
48.80338	2.28744	1	2009-05-07:06:49:31	29
48.80276	2.28641	1	2009-05-07:06:49:31	29
48.8022	2.28552	1	2009-05-07:06:49:31	29
48.80172	2.2848	1	2009-05-07:06:49:31	29
48.80111	2.2838	1	2009-05-07:06:49:31	29
48.80051	2.2829	1	2009-05-07:06:49:31	29
48.79984	2.28177	1	2009-05-07:06:49:31	29
48.7992	2.28058	1	2009-05-07:06:49:31	29
48.79858	2.27946	1	2009-05-07:06:49:31	29
48.79801	2.27837	1	2009-05-07:06:49:31	29
48.79744	2.27748	1	2009-05-07:06:49:31	29
48.79685	2.2765	1	2009-05-07:06:49:31	29
48.79632	2.27554	1	2009-05-07:06:49:31	29
48.79578	2.27466	1	2009-05-07:06:49:31	29
48.79522	2.27372	1	2009-05-07:06:49:31	29
48.79465	2.27273	1	2009-05-07:06:49:31	29
48.79409	2.27175	1	2009-05-07:06:49:31	29
48.79349	2.27074	1	2009-05-07:06:49:31	29
48.79301	2.26977	1	2009-05-07:06:49:31	29
48.79256	2.26873	1	2009-05-07:06:49:31	29
48.7921	2.26765	1	2009-05-07:06:49:31	29
48.79166	2.26645	1	2009-05-07:06:49:31	29
48.79118	2.26529	1	2009-05-07:06:49:31	29
48.79072	2.26419	1	2009-05-07:06:49:31	29
48.79029	2.26304	1	2009-05-07:06:49:31	29
48.78981	2.26207	1	2009-05-07:06:49:31	29
48.78936	2.26097	1	2009-05-07:06:49:31	29
48.78892	2.25989	1	2009-05-07:06:49:31	29
48.78841	2.25877	1	2009-05-07:06:49:31	29
48.788	2.25764	1	2009-05-07:06:49:31	29
48.78753	2.25646	1	2009-05-07:06:49:31	29
48.78706	2.25536	1	2009-05-07:06:49:31	29
48.78664	2.25422	1	2009-05-07:06:49:31	29
48.7862	2.25313	1	2009-05-07:06:49:31	29
48.78598	2.25257	1	2009-05-07:06:49:31	29
48.78567	2.25184	1	2009-05-07:06:49:31	29
48.78522	2.25084	1	2009-05-07:06:49:31	29
48.78477	2.24972	1	2009-05-07:06:49:31	29
48.78432	2.24864	1	2009-05-07:06:49:31	29
48.78396	2.2475	1	2009-05-07:06:49:31	29
48.78345	2.24637	1	2009-05-07:06:49:31	29
48.78297	2.24528	1	2009-05-07:06:49:31	29
48.78252	2.24424	1	2009-05-07:06:49:31	29
48.78205	2.24318	1	2009-05-07:06:49:31	29
48.78164	2.24214	1	2009-05-07:06:49:31	29
48.78121	2.24106	1	2009-05-07:06:49:31	29
48.78081	2.23993	1	2009-05-07:06:49:31	29
48.78036	2.23891	1	2009-05-07:06:49:31	29
48.77989	2.23785	1	2009-05-07:06:49:31	29
48.77949	2.23679	1	2009-05-07:06:49:31	29
48.77902	2.23573	1	2009-05-07:06:49:31	29
48.77857	2.23468	1	2009-05-07:06:49:31	29
48.77815	2.23361	1	2009-05-07:06:49:31	29
48.77771	2.23256	1	2009-05-07:06:49:31	29
48.77723	2.23148	1	2009-05-07:06:49:31	29
48.77695	2.23036	1	2009-05-07:06:49:31	29
48.77642	2.22943	1	2009-05-07:06:49:31	29
48.77577	2.22873	1	2009-05-07:06:49:31	29
48.77492	2.22872	1	2009-05-07:06:49:31	29
48.77406	2.22889	1	2009-05-07:06:49:31	29
48.77324	2.22899	1	2009-05-07:06:49:31	29
48.77245	2.2291	1	2009-05-07:06:49:31	29
48.77164	2.22921	1	2009-05-07:06:49:31	29
48.77015	2.2291	1	2009-05-07:06:49:31	29
48.7693	2.22929	1	2009-05-07:06:49:31	29
48.76855	2.22962	1	2009-05-07:06:49:31	29
48.76776	2.2297	1	2009-05-07:06:49:31	29
48.76695	2.22962	1	2009-05-07:06:49:31	29
48.76617	2.22916	1	2009-05-07:06:49:31	29
48.76549	2.22841	1	2009-05-07:06:49:31	29
48.76483	2.2277	1	2009-05-07:06:49:31	29
48.7642	2.227	1	2009-05-07:06:49:31	29
48.76359	2.22629	1	2009-05-07:06:49:31	29
48.76306	2.22549	1	2009-05-07:06:49:31	29
48.76248	2.22474	1	2009-05-07:06:49:31	29
48.76185	2.22393	1	2009-05-07:06:49:31	29
48.7614	2.22286	1	2009-05-07:06:49:31	29
48.76079	2.22208	1	2009-05-07:06:49:31	29
48.76014	2.2213	1	2009-05-07:06:49:31	29
48.75946	2.22054	1	2009-05-07:06:49:31	29
48.7587	2.21991	1	2009-05-07:06:49:31	29
48.75798	2.21936	1	2009-05-07:06:49:31	29
48.75728	2.21876	1	2009-05-07:06:49:31	29
48.7566	2.21821	1	2009-05-07:06:49:31	29
48.75596	2.21757	1	2009-05-07:06:49:31	29
48.75543	2.21631	1	2009-05-07:06:49:31	29
48.75501	2.21527	1	2009-05-07:06:49:31	29
48.75434	2.21556	1	2009-05-07:06:49:31	29
48.75352	2.21591	1	2009-05-07:06:49:31	29
48.75286	2.21529	1	2009-05-07:06:49:31	29
48.75222	2.21456	1	2009-05-07:06:49:31	29
48.75162	2.21376	1	2009-05-07:06:49:31	29
48.75101	2.21272	1	2009-05-07:06:49:31	29
48.75057	2.21162	1	2009-05-07:06:49:31	29
48.75074	2.21049	1	2009-05-07:06:49:31	29
48.75109	2.20934	1	2009-05-07:06:49:31	29
48.75143	2.20824	1	2009-05-07:06:49:31	29
48.75159	2.2077	1	2009-05-07:06:49:31	29
48.75193	2.20659	1	2009-05-07:06:49:31	29
48.75228	2.20541	1	2009-05-07:06:49:31	29
48.75262	2.20427	1	2009-05-07:06:49:31	29
48.75299	2.2032	1	2009-05-07:06:49:31	29
48.75335	2.20212	1	2009-05-07:06:49:31	29
48.75376	2.20105	1	2009-05-07:06:49:31	29
48.75416	2.20001	1	2009-05-07:06:49:31	29
48.7545	2.19893	1	2009-05-07:06:49:31	29
48.75493	2.19783	1	2009-05-07:06:49:31	29
48.75531	2.19677	1	2009-05-07:06:49:31	29
48.75571	2.19566	1	2009-05-07:06:49:31	29
48.7561	2.1946	1	2009-05-07:06:49:31	29
48.75649	2.19352	1	2009-05-07:06:49:31	29
48.75689	2.19247	1	2009-05-07:06:49:31	29
48.75748	2.19151	1	2009-05-07:06:49:31	29
48.75797	2.19042	1	2009-05-07:06:49:31	29
48.75825	2.18923	1	2009-05-07:06:49:31	29
48.75857	2.18811	1	2009-05-07:06:49:31	29
48.75899	2.18711	1	2009-05-07:06:49:31	29
48.75953	2.18622	1	2009-05-07:06:49:31	29
48.76013	2.18542	1	2009-05-07:06:49:31	29
48.76072	2.18464	1	2009-05-07:06:49:31	29
48.76121	2.18364	1	2009-05-07:06:49:31	29
48.76154	2.18253	1	2009-05-07:06:49:31	29
48.76176	2.18134	1	2009-05-07:06:49:31	29
48.76174	2.18014	1	2009-05-07:06:49:31	29
48.76173	2.1789	1	2009-05-07:06:49:31	29
48.76216	2.17785	1	2009-05-07:06:49:31	29
48.76256	2.17679	1	2009-05-07:06:49:31	29
48.76295	2.17571	1	2009-05-07:06:49:31	29
48.76332	2.17469	1	2009-05-07:06:49:31	29
48.76358	2.17361	1	2009-05-07:06:49:31	29
48.76375	2.17241	1	2009-05-07:06:49:31	29
48.76398	2.17138	1	2009-05-07:06:49:31	29
48.76446	2.17135	1	2009-05-07:06:49:31	29
48.76417	2.17245	1	2009-05-07:06:49:31	29
48.76408	2.17363	1	2009-05-07:06:49:31	29
48.76446	2.17471	1	2009-05-07:06:49:31	29
48.7651	2.17562	1	2009-05-07:06:49:31	29
48.76542	2.17674	1	2009-05-07:06:49:31	29
48.76586	2.17782	1	2009-05-07:06:49:31	29
48.76589	2.17903	1	2009-05-07:06:49:31	29
48.76593	2.17944	1	2009-05-07:06:49:31	29
48.76595	2.17947	1	2009-05-07:06:49:31	29
48.76596	2.17949	1	2009-05-07:06:49:31	29
48.76598	2.17951	1	2009-05-07:06:49:31	29
48.766	2.17953	1	2009-05-07:06:49:31	29
48.76603	2.17955	1	2009-05-07:06:49:31	29
48.76606	2.17957	1	2009-05-07:06:49:31	29
48.76608	2.17957	1	2009-05-07:06:49:31	29
48.7661	2.17961	1	2009-05-07:06:49:31	29
48.76613	2.17965	1	2009-05-07:06:49:31	29
48.76614	2.17968	1	2009-05-07:06:49:31	29
48.76616	2.17972	1	2009-05-07:06:49:31	29
48.76617	2.17975	1	2009-05-07:06:49:31	29
48.76618	2.1798	1	2009-05-07:06:49:31	29
48.76619	2.17983	1	2009-05-07:06:49:31	29
48.76621	2.17986	1	2009-05-07:06:49:31	29
48.76622	2.17989	1	2009-05-07:06:49:31	29
48.76624	2.17993	1	2009-05-07:06:49:31	29
48.76626	2.17995	1	2009-05-07:06:49:31	29
48.76629	2.17998	1	2009-05-07:06:49:31	29
48.7663	2.18	1	2009-05-07:06:49:31	29
48.76631	2.18003	1	2009-05-07:06:49:31	29
48.76631	2.18003	1	2009-05-07:06:49:31	29
48.76624	2.18013	1	2009-05-07:18:30:24	30
48.76556	2.17915	1	2009-05-07:18:30:24	30
48.76527	2.17739	1	2009-05-07:18:30:24	30
48.76517	2.17597	1	2009-05-07:18:30:24	30
48.76444	2.17468	1	2009-05-07:18:30:24	30
48.76408	2.17322	1	2009-05-07:18:30:24	30
48.76437	2.17171	1	2009-05-07:18:30:24	30
48.76415	2.17115	1	2009-05-07:18:30:24	30
48.76376	2.17227	1	2009-05-07:18:30:24	30
48.76353	2.17361	1	2009-05-07:18:30:24	30
48.76321	2.17489	1	2009-05-07:18:30:24	30
48.76274	2.17617	1	2009-05-07:18:30:24	30
48.76233	2.17744	1	2009-05-07:18:30:24	30
48.76175	2.17856	1	2009-05-07:18:30:24	30
48.76164	2.1797	1	2009-05-07:18:30:24	30
48.76166	2.18115	1	2009-05-07:18:30:24	30
48.76141	2.18279	1	2009-05-07:18:30:24	30
48.76094	2.18409	1	2009-05-07:18:30:24	30
48.76027	2.1852	1	2009-05-07:18:30:24	30
48.75947	2.18622	1	2009-05-07:18:30:24	30
48.75889	2.18726	1	2009-05-07:18:30:24	30
48.75838	2.1885	1	2009-05-07:18:30:24	30
48.75807	2.18983	1	2009-05-07:18:30:24	30
48.75763	2.1911	1	2009-05-07:18:30:24	30
48.75702	2.19212	1	2009-05-07:18:30:24	30
48.75658	2.19323	1	2009-05-07:18:30:24	30
48.75613	2.19446	1	2009-05-07:18:30:24	30
48.75562	2.19575	1	2009-05-07:18:30:24	30
48.75519	2.19699	1	2009-05-07:18:30:24	30
48.75477	2.19828	1	2009-05-07:18:30:24	30
48.75433	2.19943	1	2009-05-07:18:30:24	30
48.75387	2.20071	1	2009-05-07:18:30:24	30
48.75352	2.20175	1	2009-05-07:18:30:24	30
48.75334	2.20238	1	2009-05-07:18:30:24	30
48.753	2.2032	1	2009-05-07:18:30:24	30
48.75256	2.20435	1	2009-05-07:18:30:24	30
48.75221	2.20551	1	2009-05-07:18:30:24	30
48.75188	2.20672	1	2009-05-07:18:30:24	30
48.75151	2.20789	1	2009-05-07:18:30:24	30
48.75113	2.20914	1	2009-05-07:18:30:24	30
48.75075	2.21032	1	2009-05-07:18:30:24	30
48.7505	2.21156	1	2009-05-07:18:30:24	30
48.75104	2.21276	1	2009-05-07:18:30:24	30
48.75161	2.21368	1	2009-05-07:18:30:24	30
48.75232	2.21466	1	2009-05-07:18:30:24	30
48.75298	2.21546	1	2009-05-07:18:30:24	30
48.75381	2.21581	1	2009-05-07:18:30:24	30
48.75459	2.21523	1	2009-05-07:18:30:24	30
48.75525	2.21587	1	2009-05-07:18:30:24	30
48.75573	2.21699	1	2009-05-07:18:30:24	30
48.75633	2.21789	1	2009-05-07:18:30:24	30
48.75713	2.21851	1	2009-05-07:18:30:24	30
48.75791	2.21918	1	2009-05-07:18:30:24	30
48.75868	2.21978	1	2009-05-07:18:30:24	30
48.75946	2.22052	1	2009-05-07:18:30:24	30
48.7602	2.22131	1	2009-05-07:18:30:24	30
48.76087	2.22217	1	2009-05-07:18:30:24	30
48.76149	2.223	1	2009-05-07:18:30:24	30
48.76195	2.22404	1	2009-05-07:18:30:24	30
48.76262	2.22481	1	2009-05-07:18:30:24	30
48.76321	2.22573	1	2009-05-07:18:30:24	30
48.76382	2.22657	1	2009-05-07:18:30:24	30
48.76454	2.22728	1	2009-05-07:18:30:24	30
48.76516	2.22801	1	2009-05-07:18:30:24	30
48.76548	2.22835	1	2009-05-07:18:30:24	30
48.76613	2.22911	1	2009-05-07:18:30:24	30
48.76665	2.22997	1	2009-05-07:18:30:24	30
48.76711	2.23048	1	2009-05-07:18:30:24	30
48.768	2.2303	1	2009-05-07:18:30:24	30
48.7688	2.23029	1	2009-05-07:18:30:24	30
48.76966	2.23023	1	2009-05-07:18:30:24	30
48.77049	2.2299	1	2009-05-07:18:30:24	30
48.77131	2.22948	1	2009-05-07:18:30:24	30
48.77214	2.22931	1	2009-05-07:18:30:24	30
