colour	y	x	group	tooltip	showSelected1
#FFA500	48.817021316976	2.1515805126399	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.836022751826	2.1458760215967	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.848852456588	2.1532113486874	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.873338063287	2.1528705339192	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.894417281801	2.1677833601069	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.900349435762	2.1765183808683	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.908679329899	2.2005910092695	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.927732507513	2.231140371461	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.946575058002	2.2687285425666	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.950965864655	2.2909694895753	2	Hauts-de-Seine (92)	Dept. en IDF
#FFA500	48.69201676557	2.5716535034613	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.700368420834	2.5752212918029	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.707221723749	2.5688027048808	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.727242137595	2.5852087623188	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.73180600135	2.5946737376888	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.741487637605	2.5858204453665	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.753730034287	2.6023411143901	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.760480074814	2.5982969429908	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.76102540673	2.6136517425679	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.774401216878	2.6070020497727	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.77140075822	2.5919605754401	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.778627130829	2.5856046173972	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.794974135979	2.5997697108259	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.798135558654	2.5918208872821	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.807437551952	2.5922736733656	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.810889137262	2.5964557305467	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.825870860417	2.5925149932073	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.853385173417	2.5738417937528	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.857208607635	2.5831356251086	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.865005030869	2.5873261857605	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.865942675094	2.568109258403	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.876463404921	2.5702348571309	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.885336254164	2.5594064582352	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.888883251177	2.5626276286343	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.895410384217	2.5838172328399	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.906830121884	2.5912646006622	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.923361520931	2.5906912334031	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.929356607315	2.6025997962059	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.953758253881	2.5893050070876	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.977732430334	2.5634346213721	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.984984703781	2.5797962900593	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.991593137352	2.5803194899487	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.999841685023	2.5716715859606	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.012397786393	2.5657856607901	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.009816202999	2.5530565519414	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.014720763277	2.5490471496408	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.016609544367	2.5378177402082	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.023809402045	2.5350135962143	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.023448531806	2.5476478248421	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.030110020073	2.5662405882259	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.043134042541	2.573590385495	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.046956449876	2.5882844530991	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.052600876728	2.5847224172596	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.054149235821	2.5741880306468	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.059825274601	2.5715472662178	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.079653961607	2.5905283926735	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.089061593648	2.6072121818235	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.09494039704	2.6103345312027	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.095141144665	2.6205306041593	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.108372635105	2.6332770991263	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.092495236068	2.6676934960697	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.081070149491	2.6848013380994	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.072098782916	2.6921954156417	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.066575827238	2.6909952426863	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.06530744517	2.7061794650059	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.074886920193	2.7204862280103	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.069856383944	2.7324165014354	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.060452516659	2.7350099332564	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.06296236294	2.7604244593128	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.07527418833	2.787073783912	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.090226188638	2.7918697099795	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.097537605404	2.8090528505052	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.087367188293	2.8198502647929	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.082987383853	2.8360889289489	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.084656494049	2.8451483788669	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.070260111043	2.8557424844029	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.070693981918	2.8662678657136	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.076071279686	2.8830747436616	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.077063202013	2.8949485303642	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.085373143453	2.9015078822282	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.079815930085	2.9174506912143	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.081604590578	2.9445842533756	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.088974001698	2.9704735929189	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.074788481937	2.9747449093505	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.072371853401	2.9879964190903	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.084010529465	2.9912365557999	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.091506561321	3.0085155423352	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.085932257529	3.0295246754031	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.089067566229	3.0327819280137	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.08631637936	3.0483557770377	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.093990044235	3.0573553400185	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.101913557338	3.0563165652026	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.11755332218	3.0718801833502	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.112379413059	3.0824299640326	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.108665530931	3.1019450875262	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.106712873662	3.1288977237115	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.100548046274	3.1495286898189	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.099653555336	3.1652303376546	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.086717381412	3.1568687392365	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.080495794822	3.1586170058803	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.076194127358	3.1686703252618	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.062073630984	3.1818447950388	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.052356876125	3.1821650688322	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.046494471584	3.1902026447151	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.042312878135	3.181201109614	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.030276306398	3.1765330296567	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.024224133711	3.1610292917102	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.014125889695	3.17167852308	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.011250532749	3.1836516708558	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	49.000687121653	3.2071647717724	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.993783774365	3.209314063913	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.988415153607	3.2291741613167	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.976752849115	3.2312127851282	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.976835025435	3.2441973984858	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.972363565032	3.2518324140274	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.95706258101	3.2571425774493	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.938330226813	3.2678473977393	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.940530948472	3.2845265117579	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.948766966256	3.3047535824542	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.933619620679	3.3128748032908	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.921215462331	3.3130772332366	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.908707002968	3.3302940034825	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.915424399696	3.3441215555428	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.915243105496	3.3535717935992	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.922834212302	3.3663458595763	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.921684863018	3.3722055688435	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.907223979388	3.3755045418202	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.893887842681	3.3690076856012	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.888743663179	3.3828118491401	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.874760520568	3.3804785922907	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.871208088242	3.3897420595655	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.875883179755	3.4058488876005	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.864690111949	3.4032208419263	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.863949992871	3.4209735309142	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.856295042236	3.4522351731222	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.843227318178	3.4453621334286	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.837795469902	3.4619058634763	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.850999590899	3.4704665824993	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.851910309574	3.4851833721947	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.839868156733	3.4895742506519	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.825009748881	3.4849684486637	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.815190371551	3.4872017702391	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.81218578416	3.4809287140503	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.8208976637	3.4703815627087	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.813840024336	3.4544121814945	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.812257770946	3.4321664968613	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.817828781451	3.4166176467147	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.80927626878	3.4041649646308	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.803943061752	3.4104778884203	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.800919300185	3.4412895824977	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.784353883555	3.442160723333	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.77948500421	3.4282111529646	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.783835572028	3.4094228096892	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.767256400859	3.4008409030783	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.755599281994	3.398657955437	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.753902050854	3.4129613380945	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.755689536249	3.4256695187547	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.753571711386	3.4358103469779	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.738701946832	3.440606129229	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.735224220894	3.4674670222781	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.707378088042	3.4643082791983	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.699355347111	3.4769690535178	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.68619250912	3.4658318000834	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.682119139778	3.4545564374114	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.672503410154	3.442691260176	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.66307286353	3.4408489379625	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.653009078358	3.4604317354595	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.633955984329	3.4531162175594	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.637329365265	3.4765733783329	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.644795887875	3.4881941587649	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.645682506087	3.5031842529874	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.643365240313	3.517498400146	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.633470112339	3.5190643678345	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.62806547987	3.54590310832	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.620285576065	3.555613758785	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.61035282902	3.5346181421224	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.604807329745	3.5038548704771	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.589782150903	3.5158639136582	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.589954752513	3.4975057114927	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.580426868353	3.4852747034173	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.576873863934	3.4733827141903	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.570484758136	3.4655215727904	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.564913176785	3.4722961348839	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.550623337178	3.4797700428722	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.544709319952	3.4796007670225	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.530740265696	3.4591848626137	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.52833381057	3.4382278519026	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.533559074894	3.4234477695307	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.533468273095	3.4142391071512	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.528014902933	3.4053967325678	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.514360214193	3.4239142947726	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.490251682592	3.4346387383078	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.491547248944	3.4203545971629	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.480409204068	3.3883584814447	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.463728690957	3.3964392758484	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.45245201333	3.4064837519344	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.438738834692	3.40356672054	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.434567766893	3.3969885214937	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.424317659764	3.3919585015834	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.421315638566	3.4118359218741	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.414339744235	3.4136232739227	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.413341016525	3.4220792964886	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.390268550005	3.4147888224632	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.389706108674	3.4020328168494	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.39970411104	3.3833174045242	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.394317453742	3.3672130286667	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.382576787133	3.3627847824483	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.372282482296	3.3651606301927	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.372120787109	3.3301099431753	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.376980286994	3.3093216217612	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.372876819681	3.3051586355523	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.377519839785	3.2823921646024	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.374621237382	3.2647767822592	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.36502005161	3.254386262298	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.370332895515	3.2328491246009	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.364015470529	3.2018505500023	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.368130335436	3.184946555144	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.375720974057	3.1796714598679	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.371858146235	3.1677335139977	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.372599662445	3.1398647131279	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.366787852825	3.1182555596676	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.349510589018	3.1034153439925	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.358744110403	3.0878411046476	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.357442256262	3.0605482162395	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.360116755131	3.0495229427782	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.343151149375	3.0374902381586	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.326028248436	3.0365741164856	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.307897241414	3.0158983096866	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.300368070976	3.0272557445779	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.293439730003	3.0204148507047	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.285841287403	3.0297705668286	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.27600913901	3.0249639004196	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.272020556142	3.0436326434308	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.249696163103	3.047565503762	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.248879164003	3.0314619630164	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.235192866522	3.0185660113854	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.231774581507	3.0189243879447	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.207665501246	3.0051596957479	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.209014778073	2.9889655342085	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.205550154363	2.9744704228122	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.193835497978	2.9695465243882	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.190202971569	2.9507427471906	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.178820824383	2.9347445709406	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.163391744884	2.9363157566366	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.156437148324	2.8680328112418	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.147350198136	2.8590064128033	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.137851473794	2.8411949308256	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.133557427837	2.8252530440464	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.129664483454	2.8208840113898	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.133251589253	2.800901925208	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.150165448323	2.7986329461926	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.161299706681	2.8099458960087	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.168273053171	2.7989459318842	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.167546718776	2.7801683123181	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.163611325806	2.7686108994112	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.163802955575	2.7462653547317	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.159773038474	2.7414632024764	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.15321134405	2.7535738017345	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.145652570311	2.7551942761197	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.139089867843	2.7291489796899	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.124819235783	2.706543037587	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.124202437622	2.6722231385896	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.122204261229	2.6634137701321	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.136008390021	2.6463713950461	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.138858805822	2.6397379446435	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.131484417095	2.6026896280919	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.132078323329	2.5775724874953	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.140815681604	2.570559954027	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.140650823762	2.5381145999136	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.127298388836	2.5215119811805	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.126606179474	2.4903125823631	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.129109351924	2.4648664700171	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.123458807719	2.4510870610062	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.131467936811	2.4442532323658	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.13581808329	2.4560832798883	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.156743847	2.4783726996912	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.164516406945	2.4832322969696	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.156437563961	2.5063243383023	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.166807571121	2.5168430223759	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.177877699501	2.5097551291606	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.192979126229	2.5129645377339	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.200517077101	2.5229439829919	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.214377652405	2.5141133764865	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.238532108957	2.5061863934974	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.240104494021	2.4866525872998	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.255276432625	2.4690928288345	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.250036886561	2.4501643446939	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.255142430662	2.4319323869166	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.260296420297	2.4237621901031	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.278395078542	2.4178314142956	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.289315551296	2.4231698173532	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.299253278858	2.4207604700518	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.314593139765	2.4048123966273	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.320717653248	2.4026629385658	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.330904514522	2.3936432426131	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.336276224436	2.3931765378081	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.337245759129	2.4255757157654	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.353601096257	2.4353486081157	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.362012190971	2.4298336175359	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.374939569978	2.4514612247762	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.376449111258	2.4692109816408	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.3845692019	2.4831342533299	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.390477944369	2.4738364829183	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.395570153778	2.482624887353	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.392912777413	2.5028806697968	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.404932194382	2.5216189750667	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.404237036735	2.5345790748515	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.411251130404	2.5337277804202	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.427459754888	2.5173761430247	4	Seine-et-Marne (77)	Dept. en IDF
#FFA500	48.429542119039	2.507657612825	4	Seine-et-Marne (77)	Dept. en IDF
